Lot_Frontage,Lot_Area,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,Bsmt_Unf_SF,Total_Bsmt_SF,Heating_QC,First_Flr_SF,Second_Flr_SF,Bedroom_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Fireplaces,Fireplace_Qu,Garage_Area,Garage_Cond,Wood_Deck_SF,Mo_Sold,Year_Sold,Bsmt_Baths,Baths,Total_SF_Floors,Porch_Area,Mean_Price_Neigh,MS_SubClass_One_Story_1945_and_Older,MS_Zoning_Residential_Low_Density,Lot_Shape_Regular,Land_Contour_HLS,Lot_Config_Corner,Lot_Config_Inside,Land_Slope_Gtl,Roof_Style_Gable,Exterior_1st_Wd Sdng,Exterior_2nd_MetalSd,Exterior_2nd_VinylSd,Mas_Vnr_Type_Stone,Foundation_CBlock,Central_Air_N,Garage_Type_Attchd,Garage_Finish_RFn,Paved_Drive_Dirt_Gravel,Paved_Drive_Paved,Sale_Type_WD ,Sale_Condition_Abnorml,Sale_Condition_Family,Sale_Condition_Normal,Sale_Price
73,7321,6,3,1999,2000,0,2,1,4,2,1,1,7,1339,1339,4,1358,0,3,3,5,0,0,625,2,176,12,2007,0.0,2.0,1358.0,175.0,229707.32417582415,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,204000
0,24572,8,5,1977,1977,1050,2,3,4,2,1,6,3,584,994,1,1599,1345,3,3,9,1,4,864,2,140,6,2008,0.0,4.0,2944.0,87.0,248314.5833333333,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,150000
131,14828,8,3,2004,2005,674,3,1,5,2,4,6,3,397,1780,4,1780,0,2,4,7,1,4,816,2,144,8,2006,1.0,2.0,1780.0,69.0,322018.265060241,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,378000
61,33983,3,4,1977,1994,0,0,2,2,2,2,5,1,48,1160,1,1676,0,3,3,6,2,2,672,2,690,5,2007,1.0,2.0,1676.0,91.0,162226.63157894736,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,196000
108,12228,6,3,2006,2006,206,2,1,5,4,1,1,7,1721,1721,4,1740,0,4,3,8,0,0,874,2,0,9,2006,0.0,2.0,1740.0,44.0,322018.265060241,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,293000
65,6860,3,4,1956,1956,54,0,1,2,2,1,6,3,100,1008,4,1008,0,3,2,6,0,0,308,2,0,12,2007,1.0,1.0,1008.0,0.0,145097.34988713317,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,131000
75,11235,3,3,1964,1980,30,0,1,4,2,3,4,2,635,1420,3,1452,0,2,1,6,1,2,572,2,92,11,2007,1.0,1.0,1452.0,89.0,136751.1523178808,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,158450
110,16163,7,3,2004,2004,232,2,1,4,2,3,1,7,1618,1618,4,1618,0,2,3,6,1,4,880,2,0,7,2006,0.0,2.0,1618.0,0.0,322018.265060241,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,252000
75,9464,4,6,1958,1958,135,0,3,2,2,1,4,2,510,1080,3,1080,0,3,1,5,0,0,288,2,0,6,2008,0.0,1.0,1080.0,0.0,145097.34988713317,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,136000
0,17529,3,3,1924,1950,65,0,1,2,2,1,1,7,872,872,2,872,0,2,2,5,1,4,322,3,0,4,2006,0.0,1.0,872.0,117.0,136751.1523178808,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,105000
0,12546,4,6,1981,1981,310,2,3,4,2,1,4,2,762,1440,4,1440,0,3,3,7,1,2,467,2,0,4,2007,0.0,2.0,1440.0,100.0,188406.90839694656,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,182900
88,13125,3,2,1957,2000,67,0,1,2,2,1,3,6,284,1134,4,1803,0,3,1,8,1,2,484,2,0,1,2006,1.0,2.0,1803.0,0.0,136751.1523178808,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,155000
35,6300,4,4,1914,2001,0,0,1,2,2,1,1,7,742,742,4,742,742,3,1,9,1,4,0,0,0,6,2008,0.0,2.0,1484.0,426.0,123991.89121338911,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,128000
48,6955,6,3,2005,2006,94,2,1,4,2,1,1,7,1368,1368,4,1368,0,2,3,6,1,4,474,2,132,9,2006,0.0,2.0,1368.0,36.0,322018.265060241,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,202500
45,8982,3,3,1977,1977,0,0,1,4,2,3,5,1,501,1040,1,1040,0,3,1,5,0,0,748,2,0,1,2007,0.0,2.0,1040.0,0.0,201803.43445692884,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,134900
0,7500,4,6,1942,1950,0,0,1,2,2,1,4,2,224,771,2,753,741,3,3,7,2,4,213,2,0,11,2009,0.0,1.0,1494.0,0.0,207550.83495145632,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,177500
63,7584,3,3,1953,1953,88,0,1,2,2,1,2,4,505,1036,4,1036,0,3,1,5,0,0,312,2,120,6,2008,0.0,1.0,1036.0,25.0,145097.34988713317,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,112900
80,9547,6,4,1993,1993,112,0,1,4,2,1,1,7,1594,1594,4,1594,0,2,3,6,1,2,472,2,190,7,2007,0.0,2.0,1594.0,81.0,188406.90839694656,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,188500
75,9742,7,3,2002,2002,281,2,1,4,2,1,1,7,1777,1777,4,1795,0,3,3,7,1,4,534,2,171,9,2008,0.0,2.0,1795.0,160.0,201803.43445692884,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,230000
65,8125,4,3,1994,1998,258,0,1,4,2,1,6,3,270,1408,4,1679,0,3,3,7,1,3,575,2,224,10,2008,1.0,2.0,1679.0,43.0,184070.184,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,193500
107,13891,8,3,2008,2009,424,3,1,5,2,4,1,7,1734,1734,4,1734,1088,4,4,12,1,4,1020,2,52,1,2009,0.0,4.0,2822.0,170.0,322018.265060241,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,582933
85,9965,6,3,2007,2007,0,2,1,4,2,1,1,7,1528,1528,4,1528,0,3,3,6,1,2,480,2,0,9,2007,0.0,5.0,1528.0,229.0,229707.32417582415,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,235876
85,14331,7,3,2002,2002,630,2,1,5,2,4,6,3,526,1800,4,1800,0,3,3,7,1,4,765,2,270,5,2006,1.0,2.0,1800.0,79.0,246599.54166666663,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,312500
44,3811,6,3,2004,2005,174,2,1,5,2,4,6,3,120,1594,4,1646,0,2,4,5,1,4,482,2,128,7,2008,2.0,2.0,1646.0,53.0,207550.83495145632,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,250000
78,7060,6,3,1997,1998,200,0,3,4,4,4,6,3,35,1344,4,1344,0,2,1,8,0,0,784,2,0,11,2008,2.0,2.0,1344.0,0.0,162226.63157894736,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,206300
0,9101,3,4,1978,1978,104,0,3,4,2,3,6,3,0,1097,4,1110,0,1,3,4,1,2,602,2,303,7,2009,1.0,1.0,1110.0,31.0,162226.63157894736,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,165500
114,8314,6,3,1997,1998,0,2,1,4,2,1,1,7,569,569,4,854,840,3,3,6,1,2,434,2,0,11,2006,0.0,3.0,1694.0,382.0,229707.32417582415,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,200000
102,12151,8,3,2005,2005,368,2,1,5,2,3,6,3,165,1414,4,1414,917,3,4,9,1,4,1003,2,192,8,2008,1.0,3.0,2331.0,64.0,322018.265060241,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,379000
78,12090,6,6,1981,2003,306,2,1,4,2,1,5,1,404,725,4,725,754,3,3,6,1,2,484,2,167,3,2007,0.0,3.0,1479.0,73.0,188406.90839694656,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,176000
65,6500,4,4,1976,1976,84,0,1,2,5,1,4,2,94,1127,1,1127,0,3,1,6,1,1,480,2,0,5,2008,1.0,2.0,1127.0,139.0,130843.38144329896,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,135000
75,9000,3,3,1958,1958,162,0,1,2,2,1,5,1,821,1151,3,1151,804,4,1,7,0,0,356,2,0,1,2008,0.0,2.0,1955.0,0.0,103752.90322580644,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,165500
70,8092,4,7,1954,2000,176,0,3,2,2,1,5,1,226,1050,4,1050,0,3,3,6,0,0,286,2,0,6,2006,1.0,1.0,1050.0,0.0,145097.34988713317,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,156000
0,10337,7,8,1910,1999,0,2,3,2,2,1,1,7,725,725,4,909,863,3,3,7,0,0,816,2,0,5,2007,0.0,3.0,1772.0,0.0,123991.89121338911,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,184900
53,9863,4,4,1927,1950,0,0,1,2,2,1,2,4,322,728,1,914,728,4,1,9,1,4,374,2,0,3,2007,1.0,2.0,1642.0,0.0,123991.89121338911,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,145000
74,11988,4,6,1934,1995,0,0,1,2,2,1,2,4,389,715,2,849,811,3,1,6,1,4,240,2,0,8,2008,0.0,2.0,1660.0,0.0,207550.83495145632,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,188700
60,11414,6,7,1910,1993,0,0,3,4,2,1,1,7,728,728,1,1136,883,3,3,8,0,0,532,2,509,10,2009,0.0,1.0,2019.0,136.0,124756.25,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,167500
43,12118,6,3,2004,2005,108,2,1,5,2,2,1,7,1710,1710,4,1710,0,3,3,7,1,4,550,2,100,4,2009,0.0,2.0,1710.0,48.0,162226.63157894736,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,240000
75,12000,6,6,1941,1950,0,0,1,2,2,1,3,6,429,704,4,860,704,3,2,7,1,4,234,2,0,7,2009,0.0,2.0,1564.0,0.0,207550.83495145632,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,174500
64,12102,3,3,1976,1976,222,0,1,4,4,4,5,1,0,456,4,1033,0,3,1,6,0,0,504,2,224,4,2008,1.0,1.0,1033.0,0.0,130843.38144329896,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,165000
0,11425,3,4,1954,1954,0,0,1,2,2,1,4,2,522,1008,3,1008,0,2,1,4,1,4,275,2,0,7,2006,0.0,1.0,1008.0,121.0,145097.34988713317,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,137000
88,11577,8,3,2005,2006,382,3,1,4,2,4,6,3,383,1838,4,1838,0,3,4,9,1,4,682,2,161,9,2006,1.0,2.0,1838.0,226.0,246599.54166666663,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,359900
0,12104,6,3,2006,2006,0,2,1,4,2,1,1,7,1035,1035,3,1082,1240,4,3,8,0,0,617,2,400,8,2006,0.0,4.0,2322.0,46.0,190646.57575757572,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,287602
105,11751,4,4,1977,1977,480,0,1,4,2,1,4,2,1139,1844,4,1844,0,3,1,7,1,2,546,2,0,1,2010,0.0,2.0,1844.0,123.0,188406.90839694656,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,190000
0,11250,6,3,2001,2001,0,2,1,4,2,1,1,7,944,944,4,944,926,3,3,6,0,0,608,2,256,5,2009,0.0,3.0,1870.0,44.0,201803.43445692884,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,211000
120,15611,7,3,2006,2006,0,2,1,4,2,3,1,7,1079,1079,4,1079,840,3,3,8,1,4,685,2,0,7,2006,0.0,3.0,1919.0,52.0,201803.43445692884,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,233230
88,9680,3,4,1967,1967,268,0,1,2,2,1,4,2,500,1510,4,1510,0,3,3,6,0,0,517,2,0,4,2010,1.0,2.0,1510.0,40.0,145097.34988713317,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,178900
80,9600,4,4,1958,1988,183,0,1,2,2,1,3,6,0,1240,3,1632,0,3,1,6,1,4,338,2,289,4,2009,1.0,2.0,1632.0,0.0,145097.34988713317,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,139000
52,6240,3,3,1930,1950,0,0,1,2,2,1,2,4,480,928,1,928,608,4,1,7,1,4,480,2,0,3,2010,0.0,2.0,1536.0,11.0,124756.25,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,138400
70,8294,2,3,1971,1971,0,0,1,2,2,1,1,7,858,858,1,872,0,3,1,5,0,0,480,2,0,6,2007,0.0,1.0,872.0,0.0,145097.34988713317,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,123000
56,10134,3,3,1910,1950,0,0,1,3,2,1,1,7,801,801,3,801,646,3,1,6,0,0,0,0,80,7,2009,0.0,1.0,1447.0,245.0,123991.89121338911,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,103000
21,1477,4,8,1970,2007,0,0,3,2,2,1,6,3,188,546,4,546,546,3,1,6,0,0,0,0,187,3,2008,0.0,3.0,1092.0,0.0,95756.48648648648,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,98000
58,9280,3,4,1951,1951,0,0,1,3,2,1,5,1,785,1342,4,1342,0,4,1,7,0,0,256,2,0,4,2007,1.0,1.0,1342.0,0.0,130843.38144329896,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,125000
51,6120,3,4,1925,1999,0,0,1,2,2,1,1,7,960,960,3,995,0,2,1,5,0,0,264,2,0,3,2009,0.0,1.0,995.0,67.0,124756.25,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,115000
52,8516,2,4,1958,2006,0,0,1,2,2,1,1,7,869,869,1,1093,0,2,1,5,0,0,308,2,0,5,2008,0.0,1.0,1093.0,0.0,123991.89121338911,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,115500
102,12858,8,3,2009,2010,162,3,1,5,2,1,1,7,1590,1590,4,1627,707,3,4,10,1,4,751,2,144,1,2010,0.0,3.0,2334.0,134.0,322018.265060241,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,376162
60,7500,2,2,1920,1950,0,0,3,2,2,1,1,7,698,698,1,698,430,2,1,6,0,0,528,2,30,4,2010,0.0,1.0,1128.0,165.0,103752.90322580644,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,68400
0,9477,3,3,1966,1966,65,0,1,2,2,1,3,6,524,864,1,892,0,3,1,5,0,0,264,2,0,10,2008,0.0,1.0,892.0,0.0,145097.34988713317,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,110000
51,6120,6,7,1929,2001,0,0,1,2,2,1,1,7,832,832,4,854,0,2,1,5,0,0,576,2,48,7,2007,0.0,1.0,854.0,113.0,124756.25,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,132000
140,19138,2,3,1951,1951,0,0,1,2,2,1,2,4,744,864,4,864,0,2,1,4,0,0,400,2,0,6,2010,0.0,1.0,864.0,0.0,190646.57575757572,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,141000
60,10800,3,6,1920,1950,0,0,1,2,2,1,1,7,720,720,1,846,0,2,3,4,0,0,576,2,0,6,2009,0.0,1.0,846.0,0.0,123991.89121338911,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,106000
0,7915,4,3,1999,2000,0,2,1,5,2,2,6,3,443,1666,4,1675,0,3,3,6,0,0,435,2,165,12,2008,1.0,2.0,1675.0,53.0,246599.54166666663,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,195000
59,16466,3,6,1955,1955,0,0,3,2,2,1,1,7,816,816,1,872,521,3,1,8,0,0,300,2,121,4,2008,0.0,2.0,1393.0,0.0,130843.38144329896,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,135500
60,10800,2,6,1900,2000,0,0,1,0,0,0,0,5,0,0,1,694,600,3,1,7,0,0,0,0,220,8,2008,0.0,2.0,1294.0,325.0,123991.89121338911,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,106250
110,14300,8,3,2003,2004,1095,3,1,5,2,4,6,3,1473,2846,4,2696,0,3,4,10,2,4,958,2,220,6,2010,1.0,3.0,2696.0,151.0,322018.265060241,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,500000
70,10150,3,3,1958,1958,1,0,1,2,2,1,3,6,456,912,4,912,0,2,1,5,0,0,275,2,0,7,2007,0.0,1.0,912.0,0.0,145097.34988713317,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,114500
60,9600,3,3,1920,1960,0,0,1,2,2,1,3,6,739,973,1,1377,973,4,1,10,0,0,393,2,0,4,2008,0.0,2.0,2350.0,220.0,123991.89121338911,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,130000
74,7632,6,3,2005,2005,96,2,1,4,2,1,1,7,784,784,4,831,754,3,3,7,0,0,449,2,100,3,2006,0.0,3.0,1585.0,78.0,184070.184,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,184900
0,12224,4,3,2000,2000,40,2,1,4,2,1,6,3,297,992,4,1022,1032,3,3,7,1,2,390,2,24,7,2009,1.0,3.0,2054.0,49.0,190646.57575757572,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,244000
79,9236,4,3,1997,1997,0,0,3,4,2,4,6,3,279,1479,4,1494,0,3,3,6,0,0,576,2,168,7,2006,1.0,2.0,1494.0,28.0,201803.43445692884,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,217000
0,8917,3,3,1967,1967,0,0,1,2,2,1,1,7,1584,1584,1,1584,0,4,1,8,0,0,506,2,0,10,2006,0.0,2.0,1584.0,0.0,145097.34988713317,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,119000
78,12011,7,3,1998,1998,530,2,1,4,2,3,6,3,130,1086,4,1086,838,3,3,7,1,2,592,2,208,6,2006,1.0,3.0,1924.0,75.0,330319.1267605634,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,280000
111,16259,8,3,2006,2006,370,0,1,5,4,3,1,7,1249,1249,4,1249,1347,4,3,9,0,0,840,2,240,9,2006,0.0,4.0,2596.0,155.0,322018.265060241,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,342643
75,7500,7,3,2006,2007,238,2,1,4,2,1,6,3,1348,1372,4,1448,0,2,3,6,1,4,692,2,0,6,2009,0.0,2.0,1448.0,141.0,229707.32417582415,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,238500
0,53107,4,3,1992,1992,0,2,1,4,2,3,6,3,595,1580,4,1079,874,3,3,9,2,3,501,2,216,6,2007,1.0,3.0,1953.0,232.0,208662.0909090909,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,240000
