MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,First_Flr_SF,Second_Flr_SF,Low_Qual_Fin_SF,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Functional,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Finish,Garage_Area,Garage_Qual,Garage_Cond,Paved_Drive,Wood_Deck_SF,Misc_Feature,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,Bsmt_Baths,Baths,Total_SF_Floors,Pool_Presence,Porch_Presence,Porch_Area,Mean_Price_Neigh,Actual Value,Predicted Value,Difference
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,98,12291,1,0,Slightly_Irregular,Lvl,1,Inside,Gtl,Somerset,Norm,1,OneFam,One_Story,9,3,2007,2007,Hip,1,CemntBd,CmentBd,BrkFace,754,3,1,PConc,5,2,3,6,3,1,0,394,1966,GasA,4,Y,1966,0,0,1,1,4,6,Typ,1,4,Attchd,Fin,1092,2,2,Paved,76,None,0,10,2007,New,Partial,1.0,2.0,1966.0,0.0,1.0,53.0,229707.32417582415,419005,433832.26412963535,14827.264129635354
Two_Story_PUD_1946_and_Newer,Floating_Village_Residential,24,2280,1,1,Regular,Lvl,1,Inside,Gtl,Somerset,Norm,1,Twnhs,Two_Story,6,3,1999,1999,Gable,1,MetalSd,MetalSd,BrkFace,360,0,1,PConc,4,2,1,5,1,1,0,195,744,GasA,3,Y,757,744,0,3,1,1,6,Typ,0,0,Detchd,Unf,440,2,2,Paved,0,None,0,8,2008,WD ,Normal,0.0,3.0,1501.0,0.0,0.0,0.0,229707.32417582415,179400,167085.0619111142,12314.9380888858
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,60,6960,1,0,Regular,Lvl,1,Inside,Gtl,North_Ames,Norm,1,OneFam,One_Story,2,4,1970,1970,Gable,1,HdBoard,Plywood,None,0,0,1,CBlock,2,2,1,5,1,4,239,250,864,GasA,1,Y,864,0,0,3,1,3,5,Typ,0,0,Detchd,Unf,660,2,2,Paved,96,Shed,500,11,2009,WD ,Normal,0.0,1.0,864.0,0.0,0.0,0.0,145097.34988713317,120500,115118.10300796578,5381.896992034221
Two_Family_conversion_All_Styles_and_Ages,Residential_Low_Density,60,9873,1,0,Regular,Lvl,1,Inside,Gtl,Brookside,RRAn,1,TwoFmCon,One_Story,2,3,1970,1970,Gable,1,HdBoard,HdBoard,BrkFace,160,0,1,CBlock,2,2,3,5,1,1,0,171,960,GasW,1,N,960,0,0,3,1,1,6,Typ,0,0,Detchd,Unf,576,2,2,Paved,0,None,0,5,2006,WD ,Normal,1.0,1.0,960.0,0.0,1.0,289.0,124756.25,129000,115770.88244020042,13229.117559799575
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,85,10182,1,0,Slightly_Irregular,Lvl,1,CulDSac,Gtl,Somerset,RRNn,1,OneFam,One_Story,7,3,2006,2006,Hip,1,VinylSd,VinylSd,Stone,420,2,1,PConc,5,2,2,6,3,1,0,440,1660,GasA,4,Y,1660,0,0,3,1,3,8,Typ,1,4,Attchd,RFn,500,2,2,Paved,322,None,0,5,2006,New,Partial,1.0,2.0,1660.0,0.0,1.0,51.0,229707.32417582415,290000,277638.94433259714,12361.055667402863
Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,21,1680,1,0,Regular,Lvl,1,Inside,Gtl,Briardale,Norm,1,Twnhs,Two_Story,4,3,1972,1972,Gable,1,HdBoard,HdBoard,BrkFace,504,0,1,CBlock,2,2,1,5,1,1,0,207,483,GasA,1,Y,483,465,0,2,1,1,5,Typ,0,0,Detchd,Unf,264,2,2,Paved,0,None,0,7,2006,WD ,Normal,0.0,2.0,948.0,0.0,0.0,0.0,105608.33333333331,89000,99236.81178935878,10236.811789358777
Two_Story_PUD_1946_and_Newer,Floating_Village_Residential,0,2651,1,0,Regular,Lvl,1,FR2,Gtl,Somerset,Norm,1,Twnhs,Two_Story,6,3,2000,2000,Gable,1,MetalSd,MetalSd,None,0,2,1,PConc,4,2,1,6,3,1,0,32,673,GasA,4,Y,673,709,0,3,1,3,6,Typ,0,0,Detchd,Unf,490,2,2,Paved,153,None,0,4,2006,WD ,Normal,1.0,3.0,1382.0,0.0,1.0,51.0,229707.32417582415,165000,167652.6953215631,2652.6953215631074
Two_Story_1946_and_Newer,Residential_Low_Density,99,13069,1,0,Slightly_Irregular,Lvl,1,Inside,Gtl,Northridge_Heights,Norm,1,OneFam,Two_Story,7,3,2004,2004,Gable,1,VinylSd,VinylSd,BrkFace,502,2,1,PConc,4,2,3,1,7,1,0,1706,1706,GasA,4,Y,1718,1238,0,5,1,4,11,Typ,1,5,BuiltIn,RFn,916,2,2,Paved,194,None,0,8,2007,WD ,Normal,0.0,3.0,2956.0,0.0,1.0,51.0,322018.265060241,342000,381540.0908148518,39540.09081485181
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,149,19958,1,0,Regular,Lvl,1,Inside,Gtl,Timberland,Norm,1,OneFam,One_Story,4,7,1958,1995,Hip,1,HdBoard,HdBoard,BrkFace,1224,0,3,CBlock,2,2,1,1,7,1,0,585,585,GasA,3,Y,2279,0,0,4,1,3,7,Typ,1,4,Attchd,RFn,461,2,2,Paved,274,None,0,7,2007,WD ,Normal,0.0,3.0,2279.0,0.0,1.0,0.0,246599.54166666663,257000,246971.05194859457,10028.94805140543
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,48,10635,1,0,Moderately_Irregular,Lvl,1,FR2,Gtl,College_Creek,Norm,1,OneFam,One_Story,7,3,2003,2003,Hip,1,VinylSd,VinylSd,BrkFace,171,2,1,PConc,4,2,3,4,2,6,972,315,1657,GasA,4,Y,1668,0,0,3,1,3,8,Typ,1,2,Attchd,Fin,502,2,2,Paved,0,None,0,5,2010,WD ,Normal,1.0,2.0,1668.0,0.0,1.0,263.0,201803.43445692884,232000,234137.38954048633,2137.3895404863288
Two_Story_1946_and_Newer,Residential_Low_Density,73,9801,1,0,Regular,Lvl,1,Inside,Gtl,Somerset,Norm,1,OneFam,Two_Story,7,3,2007,2007,Gable,1,VinylSd,VinylSd,Stone,156,2,1,PConc,4,2,3,1,7,1,0,1341,1341,GasA,4,Y,1341,520,0,3,1,3,7,Typ,1,4,BuiltIn,RFn,851,2,2,Paved,144,None,0,7,2008,WD ,Normal,0.0,3.0,1861.0,0.0,1.0,61.0,229707.32417582415,257000,278728.60215615743,21728.60215615743
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,110,14977,1,0,Slightly_Irregular,Lvl,1,Inside,Gtl,Northridge_Heights,Norm,1,OneFam,One_Story,7,3,2006,2007,Gable,1,VinylSd,VinylSd,BrkFace,304,2,1,PConc,5,2,4,6,3,1,0,626,1976,GasA,4,Y,1976,0,0,2,1,3,7,Typ,1,5,Attchd,RFn,908,2,2,Paved,250,None,0,7,2007,New,Partial,1.0,2.0,1976.0,0.0,1.0,64.0,322018.265060241,440000,362990.99517563713,77009.00482436287
One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,60,10320,1,1,Regular,Lvl,1,Inside,Gtl,Iowa_DOT_and_Rail_Road,Norm,1,OneFam,One_and_Half_Fin,4,6,1906,1995,Gable,1,MetalSd,MetalSd,None,0,0,1,CBlock,2,2,1,1,7,1,0,756,756,GasA,4,Y,756,713,0,3,1,1,7,Typ,0,0,Detchd,Unf,216,2,2,Paved,57,None,0,6,2008,WD ,Normal,0.0,1.0,1469.0,0.0,1.0,240.0,103752.90322580644,135000,136681.82435175293,1681.8243517529336
Two_and_Half_Story_All_Ages,Residential_Low_Density,0,7793,1,0,Slightly_Irregular,Bnk,1,Corner,Gtl,Brookside,Norm,1,OneFam,Two_and_Half_Unf,6,6,1922,2005,Gable,1,Wd Sdng,Wd Sdng,None,0,0,1,BrkTil,4,2,1,4,2,1,0,634,1108,GasA,1,N,1160,908,0,3,1,3,8,Typ,1,4,Detchd,Unf,315,2,2,Paved,0,None,0,5,2010,WD ,Normal,0.0,2.0,2068.0,0.0,1.0,61.0,124756.25,209500,202444.11546048857,7055.884539511433
One_and_Half_Story_Finished_All_Ages,C_all,60,8520,0,0,Regular,Bnk,1,Inside,Gtl,Iowa_DOT_and_Rail_Road,Norm,1,OneFam,One_and_Half_Fin,5,3,1916,1950,Gable,1,MetalSd,MetalSd,None,0,0,1,PConc,3,3,1,1,7,1,0,216,216,GasA,2,N,576,360,0,2,1,1,6,Typ,0,0,No_Garage,No_Garage,0,0,0,Dirt_Gravel,0,None,0,4,2006,WD ,Normal,0.0,1.0,936.0,0.0,0.0,0.0,103752.90322580644,78000,51175.90913829747,26824.090861702527
Two_Story_1946_and_Newer,Residential_Low_Density,106,11194,1,0,Slightly_Irregular,Lvl,1,Corner,Gtl,Gilbert,Norm,1,OneFam,Two_Story,7,3,2000,2000,Gable,1,VinylSd,VinylSd,BrkFace,40,2,1,PConc,4,2,1,1,7,1,0,1406,1406,GasA,4,Y,1454,482,0,3,1,3,7,Typ,1,2,Attchd,RFn,504,2,2,Paved,188,None,0,11,2006,WD ,Normal,0.0,3.0,1936.0,0.0,1.0,125.0,190646.57575757572,230500,242816.7064913891,12316.706491389108
Two_Story_1946_and_Newer,Residential_Low_Density,93,10261,1,0,Slightly_Irregular,Lvl,1,Inside,Gtl,Gilbert,Norm,1,OneFam,Two_Story,4,3,2000,2000,Gable,1,VinylSd,VinylSd,BrkFace,318,0,1,PConc,4,2,1,1,7,1,0,936,936,GasA,4,Y,962,830,0,3,1,1,8,Typ,1,2,Attchd,Fin,451,2,2,Paved,0,None,0,5,2008,WD ,Normal,1.0,3.0,1792.0,0.0,0.0,0.0,190646.57575757572,186500,186938.26696340524,438.2669634052436
PUD_Multilevel_Split_Level_Foyer,Residential_Medium_Density,21,1491,1,0,Regular,Lvl,1,Inside,Gtl,Meadow_Village,Norm,1,TwnhsE,SFoyer,2,4,1972,1972,Gable,1,CemntBd,CmentBd,None,0,0,1,CBlock,4,2,3,2,4,6,480,0,630,GasA,4,Y,630,0,0,1,1,1,3,Typ,0,0,No_Garage,No_Garage,0,0,0,Paved,96,None,0,5,2010,WD ,Normal,1.0,1.0,630.0,0.0,1.0,25.0,95756.48648648648,75500,78388.71290071346,2888.7129007134645
Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,21,2205,1,0,Regular,Lvl,1,Inside,Gtl,Briardale,Norm,1,Twnhs,Two_Story,4,4,1973,1973,Gable,1,HdBoard,HdBoard,BrkFace,567,0,1,CBlock,2,2,1,5,1,1,0,213,525,GasA,1,Y,525,567,0,3,1,1,6,Typ,0,0,Detchd,Unf,264,2,2,Paved,144,None,0,2,2007,WD ,Normal,0.0,2.0,1092.0,0.0,0.0,0.0,105608.33333333331,113500,106809.4709472511,6690.529052748898
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,8125,1,0,Regular,Lvl,1,Inside,Gtl,College_Creek,Norm,1,OneFam,One_Story,6,3,2002,2002,Gable,1,VinylSd,VinylSd,Stone,295,2,1,PConc,4,2,1,6,3,1,0,668,1654,GasA,4,Y,1654,0,0,3,1,3,6,Typ,0,0,Attchd,Unf,900,2,2,Paved,0,None,0,2,2006,WD ,Normal,1.0,2.0,1654.0,0.0,1.0,137.0,201803.43445692884,230000,222784.73696128157,7215.263038718433
One_and_Half_Story_Unfinished_All_Ages,Residential_Low_Density,60,9600,1,0,Regular,Lvl,1,Inside,Gtl,North_Ames,Norm,1,OneFam,One_and_Half_Unf,3,6,1949,2003,Gable,1,MetalSd,MetalSd,None,0,0,1,CBlock,2,2,1,5,1,1,0,625,845,GasA,1,Y,893,0,0,2,1,3,4,Typ,0,0,Detchd,Unf,576,2,2,Paved,0,None,0,5,2007,WD ,Normal,1.0,1.0,893.0,0.0,0.0,0.0,145097.34988713317,135000,130852.22143225715,4147.778567742847
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,11875,1,0,Regular,Lvl,1,Inside,Gtl,Mitchell,Norm,1,OneFam,One_Story,3,3,1999,1999,Gable,1,VinylSd,VinylSd,None,0,0,1,PConc,4,2,1,1,7,1,0,1344,1344,GasA,4,Y,1344,0,0,3,1,1,7,Typ,1,4,Attchd,Unf,686,2,2,Paved,328,None,0,6,2010,WD ,Normal,0.0,2.0,1344.0,0.0,0.0,0.0,162226.63157894736,166500,167323.2378430091,823.2378430090903
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,54,13811,1,0,Slightly_Irregular,Lvl,1,Inside,Gtl,Timberland,Norm,1,OneFam,One_Story,4,4,1987,1987,Gable,1,HdBoard,HdBoard,BrkFace,72,0,1,CBlock,4,4,1,6,3,2,40,92,1112,GasA,3,Y,1137,0,0,2,1,3,5,Typ,1,2,Attchd,Unf,551,2,2,Paved,125,None,0,7,2006,WD ,Normal,1.0,2.0,1137.0,0.0,0.0,0.0,246599.54166666663,176000,183667.472913902,7667.472913901991
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,16269,1,0,Slightly_Irregular,Lvl,1,CulDSac,Gtl,College_Creek,Norm,1,OneFam,One_Story,3,3,1978,1978,Gable,1,MetalSd,MetalSd,BrkFace,76,0,1,BrkTil,4,2,3,6,3,1,0,282,907,GasA,1,Y,907,0,0,3,1,1,5,Typ,0,0,Attchd,Unf,343,2,2,Paved,72,None,0,7,2009,WD ,Normal,0.0,1.0,907.0,0.0,0.0,0.0,201803.43445692884,140000,137419.17482627975,2580.8251737202518
Two_Story_1946_and_Newer,Residential_Low_Density,118,13654,1,0,Slightly_Irregular,Lvl,1,CulDSac,Gtl,Northridge_Heights,Norm,1,OneFam,Two_Story,8,3,2005,2006,Gable,1,MetalSd,MetalSd,BrkFace,365,2,1,PConc,5,2,4,1,7,1,0,1704,1704,GasA,4,Y,1722,1036,0,4,1,4,9,Typ,1,5,BuiltIn,Fin,814,2,2,Paved,282,None,0,5,2007,WD ,Normal,0.0,3.0,2758.0,0.0,1.0,56.0,322018.265060241,418000,400824.6283671302,17175.37163286982
Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,24,2368,1,0,Regular,Lvl,1,Inside,Gtl,Briardale,Norm,1,TwnhsE,Two_Story,3,4,1970,1970,Gable,1,HdBoard,HdBoard,None,312,0,1,CBlock,2,2,1,2,4,1,0,0,765,GasA,1,Y,765,600,0,3,1,1,7,Min1,0,0,Attchd,Unf,440,2,2,Paved,0,None,0,5,2009,WD ,Normal,0.0,2.0,1365.0,0.0,1.0,37.0,105608.33333333331,125000,118751.24624748203,6248.753752517965
One_Story_PUD_1946_and_Newer,Residential_Low_Density,80,10307,1,0,Slightly_Irregular,Lvl,1,Inside,Gtl,Northridge_Heights,Norm,1,TwnhsE,One_Story,6,3,2007,2008,Gable,1,VinylSd,VinylSd,Stone,176,2,1,PConc,4,2,1,6,3,1,0,474,1350,GasA,4,Y,1358,0,0,2,1,3,6,Typ,1,4,Attchd,RFn,484,2,2,Paved,192,None,0,5,2009,WD ,Normal,1.0,2.0,1358.0,0.0,1.0,27.0,322018.265060241,212500,217948.3981509172,5448.398150917201
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,9920,1,0,Regular,Lvl,1,Inside,Gtl,North_Ames,Norm,1,OneFam,One_Story,3,3,1954,1954,Gable,1,HdBoard,HdBoard,Stone,110,0,1,CBlock,2,2,1,3,6,2,290,412,1056,GasA,1,Y,1063,0,0,3,1,1,6,Typ,0,0,Attchd,RFn,280,2,2,Paved,0,None,0,2,2010,WD ,Normal,1.0,1.0,1063.0,0.0,1.0,165.0,145097.34988713317,128000,126961.92699947569,1038.0730005243095
One_Story_PUD_1946_and_Newer,Residential_High_Density,34,4060,1,0,Regular,Lvl,1,Inside,Gtl,North_Ames,Norm,1,TwnhsE,One_Story,4,3,1998,1999,Gable,1,MetalSd,MetalSd,None,0,2,1,PConc,4,2,1,6,3,1,0,1139,1405,GasA,4,Y,1337,0,0,2,1,3,5,Typ,0,0,Attchd,Fin,511,2,2,Paved,144,None,0,8,2008,COD,Abnorml,1.0,2.0,1337.0,0.0,1.0,69.0,145097.34988713317,181000,167727.67442096258,13272.325579037424
Two_Story_1946_and_Newer,Residential_Low_Density,64,8320,1,0,Regular,Lvl,1,Inside,Gtl,College_Creek,Norm,1,OneFam,Two_Story,6,3,2004,2004,Gable,1,VinylSd,VinylSd,None,0,2,1,PConc,4,2,1,6,3,1,0,280,770,GasA,4,Y,770,812,0,3,1,3,6,Typ,0,0,Attchd,RFn,520,2,2,Paved,0,None,0,9,2008,WD ,Normal,0.0,3.0,1582.0,0.0,1.0,46.0,201803.43445692884,185900,188047.46089153265,2147.4608915326535
One_Story_PUD_1946_and_Newer,Residential_Low_Density,48,6240,1,0,Regular,Lvl,1,Inside,Gtl,Northridge_Heights,Norm,1,TwnhsE,One_Story,7,3,2006,2006,Hip,1,MetalSd,MetalSd,BrkFace,176,2,1,PConc,4,2,1,6,3,1,0,1300,1324,GasA,4,Y,1324,0,0,2,1,3,6,Typ,1,4,Attchd,Fin,550,2,2,Paved,0,None,0,9,2007,New,Partial,0.0,2.0,1324.0,0.0,1.0,39.0,322018.265060241,221370,207743.31343507173,13626.68656492827
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,7153,1,0,Regular,Lvl,1,Inside,Gtl,Sawyer_West,Norm,1,OneFam,One_Story,4,3,1991,1991,Gable,1,HdBoard,HdBoard,BrkFace,88,0,1,CBlock,4,2,1,6,3,1,0,78,1278,GasA,3,Y,1294,0,0,3,1,3,6,Typ,0,0,Attchd,RFn,496,2,2,Paved,112,None,0,6,2008,WD ,Normal,1.0,2.0,1294.0,0.0,1.0,52.0,184070.184,179200,170942.67622321384,8257.323776786157
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,95,13618,1,0,Regular,Lvl,1,Corner,Gtl,Timberland,Norm,1,OneFam,One_Story,7,3,2005,2006,Gable,1,VinylSd,VinylSd,Stone,198,2,1,PConc,5,4,3,6,3,1,0,378,1728,GasA,4,Y,1960,0,0,3,1,3,8,Typ,2,4,Attchd,Fin,714,2,2,Paved,172,None,0,11,2006,New,Partial,1.0,2.0,1960.0,0.0,1.0,39.0,246599.54166666663,320000,345839.40365475777,25839.40365475777
Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,21,1495,1,0,Regular,Lvl,1,Inside,Gtl,Meadow_Village,Norm,1,TwnhsE,Two_Story,2,4,1970,1970,Gable,1,CemntBd,CmentBd,BrkFace,189,0,1,CBlock,2,2,1,5,1,1,0,162,546,GasA,4,Y,546,546,0,3,1,1,5,Typ,0,0,No_Garage,No_Garage,0,0,0,Paved,0,None,0,5,2007,WD ,Normal,0.0,2.0,1092.0,0.0,1.0,65.0,95756.48648648648,93900,88285.55889624315,5614.44110375685
One_Story_1945_and_Older,Residential_Medium_Density,60,7200,1,0,Regular,Lvl,1,Corner,Gtl,Iowa_DOT_and_Rail_Road,Norm,1,OneFam,One_Story,4,4,1930,1950,Gable,1,VinylSd,VinylSd,None,0,0,1,BrkTil,2,2,1,2,4,1,0,641,984,GasA,1,Y,984,0,0,3,1,1,6,Typ,0,0,Detchd,Unf,308,2,2,Dirt_Gravel,0,None,0,3,2006,ConLI,Family,0.0,1.0,984.0,0.0,1.0,165.0,103752.90322580644,90000,106172.34183674245,16172.341836742446
Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,24,1733,1,0,Regular,Lvl,1,Inside,Gtl,Blueste,Norm,1,Twnhs,Two_Story,4,4,1980,1980,Gable,1,MetalSd,MetalSd,None,0,0,1,CBlock,2,2,1,1,7,1,0,516,516,GasA,1,Y,516,516,0,2,1,1,5,Typ,1,2,Detchd,Unf,452,2,2,Paved,279,None,0,5,2009,WD ,Normal,0.0,1.0,1032.0,0.0,0.0,0.0,143590.0,115000,113764.45478485711,1235.5452151428908
Two_Story_1946_and_Newer,Residential_Low_Density,108,14774,1,0,Slightly_Irregular,Lvl,1,Corner,Gtl,Northridge,Norm,1,OneFam,Two_Story,8,3,1999,1999,Gable,1,VinylSd,VinylSd,BrkFace,165,2,1,PConc,4,2,1,1,7,1,0,1393,1393,GasA,4,Y,1422,1177,0,4,1,3,10,Typ,1,2,BuiltIn,Fin,779,2,2,Paved,668,None,0,5,2010,WD ,Normal,0.0,3.0,2599.0,0.0,1.0,31.0,330319.1267605634,333168,326249.2463984812,6918.753601518809
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,9650,1,0,Regular,Lvl,1,Inside,Gtl,Northwest_Ames,Norm,1,OneFam,One_Story,4,3,1977,1977,Gable,1,Plywood,Plywood,BrkFace,360,0,1,CBlock,4,2,1,5,1,1,0,664,1350,GasA,1,Y,1334,0,0,2,1,1,6,Typ,1,2,Attchd,RFn,630,2,2,Paved,0,None,0,4,2009,WD ,Normal,1.0,2.0,1334.0,0.0,1.0,17.0,188406.90839694656,167900,164174.66316521674,3725.3368347832584
Two_Story_1946_and_Newer,Residential_Low_Density,0,7750,1,0,Regular,Lvl,1,Inside,Gtl,Gilbert,RRAn,1,OneFam,Two_Story,6,3,2003,2003,Gable,1,VinylSd,VinylSd,None,0,2,1,PConc,4,2,1,1,7,1,0,660,660,GasA,4,Y,660,660,0,3,1,3,6,Typ,0,0,Attchd,Fin,400,2,2,Paved,0,None,0,8,2007,WD ,Normal,0.0,3.0,1320.0,0.0,1.0,49.0,190646.57575757572,162000,166718.48646234773,4718.486462347733
One_Story_PUD_1946_and_Newer,Residential_Low_Density,61,8035,1,0,Slightly_Irregular,HLS,1,Inside,Gtl,Stone_Brook,Norm,1,TwnhsE,One_Story,8,3,2006,2006,Gable,1,MetalSd,MetalSd,BrkFace,165,2,1,PConc,5,2,4,6,3,1,0,815,1612,GasA,4,Y,1612,0,0,2,1,4,6,Typ,1,4,Attchd,Fin,556,2,2,Paved,0,None,0,3,2007,WD ,Normal,1.0,2.0,1612.0,0.0,1.0,165.0,324229.1960784314,319900,304246.87410129065,15653.125898709346
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,91,11830,1,0,Regular,Lvl,1,Inside,Gtl,Somerset,Feedr,1,OneFam,One_Story,7,3,2007,2007,Gable,1,VinylSd,VinylSd,BrkFace,164,2,1,PConc,4,2,1,6,3,1,0,322,1542,GasA,4,Y,1542,0,0,3,1,3,6,Typ,1,4,Attchd,Unf,852,2,2,Paved,168,None,0,7,2007,New,Partial,1.0,2.0,1542.0,0.0,1.0,111.0,229707.32417582415,260261,263888.2126512449,3627.2126512448885
Split_or_Multilevel,Residential_Low_Density,140,11080,1,0,Regular,Lvl,1,Corner,Gtl,Mitchell,Norm,1,OneFam,SLvl,4,4,1975,1975,Gable,1,Plywood,Plywood,BrkFace,257,0,1,CBlock,2,2,3,6,3,1,0,552,1128,GasA,1,Y,1210,0,0,3,1,1,6,Typ,0,0,Attchd,Unf,528,2,2,Paved,0,None,0,5,2006,WD ,Normal,1.0,2.0,1210.0,0.0,0.0,0.0,162226.63157894736,148000,160575.35565492953,12575.355654929532
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,20781,1,0,Moderately_Irregular,Lvl,1,CulDSac,Gtl,Northwest_Ames,PosN,1,OneFam,One_Story,6,6,1968,2003,Hip,1,BrkFace,HdBoard,None,0,0,1,CBlock,2,2,1,4,2,3,68,1203,1568,GasA,1,Y,2156,0,0,3,1,1,9,Typ,1,4,Attchd,RFn,508,4,2,Paved,0,None,0,6,2006,WD ,Normal,0.0,2.0,2156.0,0.0,1.0,371.0,188406.90839694656,262500,235293.42730123075,27206.572698769247
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,60,14190,1,0,Regular,Lvl,1,Inside,Gtl,Old_Town,Artery,1,OneFam,One_and_Half_Fin,2,6,1890,2006,Gable,1,VinylSd,VinylSd,None,0,2,3,CBlock,3,2,1,1,7,1,0,925,925,GasA,3,Y,1000,544,0,3,1,1,7,Typ,0,0,No_Garage,No_Garage,0,0,0,Dirt_Gravel,231,None,0,4,2007,WD ,Normal,0.0,2.0,1544.0,0.0,0.0,0.0,123991.89121338911,138000,119614.36919703169,18385.630802968313
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,94,9239,1,0,Regular,Lvl,1,Inside,Gtl,Sawyer,Feedr,1,OneFam,One_Story,3,7,1963,2003,Gable,1,VinylSd,VinylSd,None,0,0,3,CBlock,2,2,1,6,3,1,0,326,960,GasA,4,Y,960,0,0,3,1,3,6,Typ,0,0,Attchd,Fin,300,2,2,Paved,168,None,0,5,2008,WD ,Normal,1.0,1.0,960.0,0.0,0.0,0.0,136751.1523178808,144900,141641.71898289965,3258.281017100351
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,67,8368,1,0,Slightly_Irregular,HLS,1,Inside,Gtl,Timberland,Norm,1,OneFam,One_Story,6,3,2006,2007,Gable,1,VinylSd,VinylSd,None,0,2,1,PConc,4,2,1,1,7,1,0,1689,1689,GasA,4,Y,1689,0,0,3,1,3,7,Typ,0,0,Attchd,Fin,433,2,2,Paved,100,None,0,4,2007,New,Partial,0.0,2.0,1689.0,0.0,1.0,40.0,246599.54166666663,231713,205875.0107187517,25837.9892812483
Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,21,1869,1,0,Regular,Lvl,1,Inside,Gtl,Briardale,Norm,1,Twnhs,Two_Story,4,4,1970,1970,Gable,1,HdBoard,HdBoard,BrkFace,127,0,1,CBlock,2,2,1,3,6,1,0,162,483,GasA,1,Y,483,504,0,2,1,1,5,Typ,0,0,Detchd,Unf,280,2,2,Paved,0,None,0,9,2008,WD ,Normal,0.0,2.0,987.0,0.0,0.0,0.0,105608.33333333331,106000,101356.17467631772,4643.825323682278
One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,52,5720,1,0,Regular,Lvl,1,Inside,Gtl,Old_Town,Artery,1,OneFam,One_and_Half_Fin,3,4,1941,1950,Gable,1,Wd Sdng,Wd Sdng,None,0,0,1,CBlock,2,2,1,1,7,1,0,676,676,GasA,4,Y,676,455,0,3,1,1,5,Typ,0,0,Detchd,Unf,200,2,2,Paved,26,None,0,8,2009,WD ,Abnorml,0.0,2.0,1131.0,0.0,0.0,0.0,123991.89121338911,66500,101612.67048921883,35112.67048921883
Two_Story_1945_and_Older,Residential_Medium_Density,60,9600,1,1,Regular,Lvl,1,Corner,Gtl,Old_Town,Norm,1,OneFam,Two_Story,7,8,1900,2003,Gable,1,Wd Sdng,Wd Sdng,None,0,2,3,BrkTil,2,2,1,1,7,1,0,930,930,GasW,1,N,930,636,0,3,1,3,7,Typ,0,0,Detchd,Unf,288,2,2,Paved,54,None,0,4,2010,WD ,Abnorml,0.0,2.0,1566.0,0.0,1.0,475.0,123991.89121338911,150000,159508.43911316054,9508.439113160537
