Lot_Frontage,Lot_Area,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,Bsmt_Unf_SF,Total_Bsmt_SF,Heating_QC,First_Flr_SF,Second_Flr_SF,Bedroom_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Fireplaces,Fireplace_Qu,Garage_Area,Garage_Cond,Wood_Deck_SF,Mo_Sold,Year_Sold,Bsmt_Baths,Baths,Total_SF_Floors,Porch_Area,Mean_Price_Neigh,MS_SubClass_One_Story_1945_and_Older,MS_Zoning_Residential_Low_Density,Lot_Shape_Regular,Land_Contour_HLS,Lot_Config_Corner,Lot_Config_Inside,Land_Slope_Gtl,Roof_Style_Gable,Exterior_1st_Wd Sdng,Exterior_2nd_MetalSd,Exterior_2nd_VinylSd,Mas_Vnr_Type_Stone,Foundation_CBlock,Central_Air_N,Garage_Type_Attchd,Garage_Finish_RFn,Paved_Drive_Dirt_Gravel,Paved_Drive_Paved,Sale_Type_WD ,Sale_Condition_Abnorml,Sale_Condition_Family,Sale_Condition_Normal,Actual Value,Predicted Value,Difference
21,1491,2,4,1972,1972,0,0,1,4,2,3,2,4,0,630,4,630,0,1,1,3,0,0,0,0,96,5,2010,1.0,1.0,630.0,25.0,95756.48648648648,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,75500,89416.66666666667,13916.666666666672
21,2205,4,4,1973,1973,567,0,1,2,2,1,5,1,213,525,1,525,567,3,1,6,0,0,264,2,144,2,2007,0.0,2.0,1092.0,0.0,105608.33333333331,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,113500,101666.66666666667,11833.333333333328
0,8125,6,3,2002,2002,295,2,1,4,2,1,6,3,668,1654,4,1654,0,3,3,6,0,0,900,2,0,2,2006,1.0,2.0,1654.0,137.0,201803.43445692884,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,230000,204166.66666666666,25833.333333333343
60,9600,3,6,1949,2003,0,0,1,2,2,1,5,1,625,845,1,893,0,2,3,4,0,0,576,2,0,5,2007,1.0,1.0,893.0,0.0,145097.34988713317,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,135000,123591.66666666667,11408.333333333328
0,11875,3,3,1999,1999,0,0,1,4,2,1,1,7,1344,1344,4,1344,0,3,1,7,1,4,686,2,328,6,2010,0.0,2.0,1344.0,0.0,162226.63157894736,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,166500,168333.33333333334,1833.333333333343
54,13811,4,4,1987,1987,72,0,1,4,4,1,6,3,92,1112,3,1137,0,2,3,5,1,2,551,2,125,7,2006,1.0,2.0,1137.0,0.0,246599.54166666663,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,176000,263394.3333333333,87394.33333333331
0,16269,3,3,1978,1978,76,0,1,4,2,3,6,3,282,907,1,907,0,3,1,5,0,0,343,2,72,7,2009,0.0,1.0,907.0,0.0,201803.43445692884,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,140000,178333.33333333334,38333.33333333334
118,13654,8,3,2005,2006,365,2,1,5,2,4,1,7,1704,1704,4,1722,1036,4,4,9,1,5,814,2,282,5,2007,0.0,3.0,2758.0,56.0,322018.265060241,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,418000,364348.8333333333,53651.166666666686
24,2368,3,4,1970,1970,312,0,1,2,2,1,2,4,0,765,1,765,600,3,1,7,0,0,440,2,0,5,2009,0.0,2.0,1365.0,37.0,105608.33333333331,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,125000,109033.33333333333,15966.666666666672
80,10307,6,3,2007,2008,176,2,1,4,2,1,6,3,474,1350,4,1358,0,2,3,6,1,4,484,2,192,5,2009,1.0,2.0,1358.0,27.0,322018.265060241,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,212500,268983.3333333333,56483.333333333314
80,9920,3,3,1954,1954,110,0,1,2,2,1,3,6,412,1056,1,1063,0,3,1,6,0,0,280,2,0,2,2010,1.0,1.0,1063.0,165.0,145097.34988713317,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,128000,130583.33333333333,2583.3333333333285
34,4060,4,3,1998,1999,0,2,1,4,2,1,6,3,1139,1405,4,1337,0,2,3,5,0,0,511,2,144,8,2008,1.0,2.0,1337.0,69.0,145097.34988713317,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,181000,162166.66666666666,18833.333333333343
64,8320,6,3,2004,2004,0,2,1,4,2,1,6,3,280,770,4,770,812,3,3,6,0,0,520,2,0,9,2008,0.0,3.0,1582.0,46.0,201803.43445692884,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,185900,192579.16666666666,6679.166666666657
48,6240,7,3,2006,2006,176,2,1,4,2,1,6,3,1300,1324,4,1324,0,2,3,6,1,4,550,2,0,9,2007,0.0,2.0,1324.0,39.0,322018.265060241,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,221370,223027.5,1657.5
0,7153,4,3,1991,1991,88,0,1,4,2,1,6,3,78,1278,3,1294,0,3,3,6,0,0,496,2,112,6,2008,1.0,2.0,1294.0,52.0,184070.184,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,179200,145110.33333333334,34089.66666666666
95,13618,7,3,2005,2006,198,2,1,5,4,3,6,3,378,1728,4,1960,0,3,3,8,2,4,714,2,172,11,2006,1.0,2.0,1960.0,39.0,246599.54166666663,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,320000,324583.3333333333,4583.333333333314
21,1495,2,4,1970,1970,189,0,1,2,2,1,5,1,162,546,4,546,546,3,1,5,0,0,0,0,0,5,2007,0.0,2.0,1092.0,65.0,95756.48648648648,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,93900,89466.66666666667,4433.3333333333285
60,7200,4,4,1930,1950,0,0,1,2,2,1,2,4,641,984,1,984,0,3,1,6,0,0,308,2,0,3,2006,0.0,1.0,984.0,165.0,103752.90322580644,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,90000,124150.0,34150.0
24,1733,4,4,1980,1980,0,0,1,2,2,1,1,7,516,516,1,516,516,2,1,5,1,2,452,2,279,5,2009,0.0,1.0,1032.0,0.0,143590.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,115000,152750.0,37750.0
108,14774,8,3,1999,1999,165,2,1,4,2,1,1,7,1393,1393,4,1422,1177,4,3,10,1,2,779,2,668,5,2010,0.0,3.0,2599.0,31.0,330319.1267605634,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,333168,307500.0,25668.0
80,9650,4,3,1977,1977,360,0,1,4,2,1,5,1,664,1350,1,1334,0,2,1,6,1,2,630,2,0,4,2009,1.0,2.0,1334.0,17.0,188406.90839694656,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,167900,171166.66666666666,3266.666666666657
0,7750,6,3,2003,2003,0,2,1,4,2,1,1,7,660,660,4,660,660,3,3,6,0,0,400,2,0,8,2007,0.0,3.0,1320.0,49.0,190646.5757575757,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,162000,179075.0,17075.0
61,8035,8,3,2006,2006,165,2,1,5,2,4,6,3,815,1612,4,1612,0,2,4,6,1,4,556,2,0,3,2007,1.0,2.0,1612.0,165.0,324229.1960784314,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,319900,279416.6666666667,40483.333333333314
91,11830,7,3,2007,2007,164,2,1,4,2,1,6,3,322,1542,4,1542,0,3,3,6,1,4,852,2,168,7,2007,1.0,2.0,1542.0,111.0,229707.32417582412,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,260261,246301.33333333334,13959.666666666657
140,11080,4,4,1975,1975,257,0,1,2,2,3,6,3,552,1128,1,1210,0,3,1,6,0,0,528,2,0,5,2006,1.0,2.0,1210.0,0.0,162226.63157894736,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,148000,170400.0,22400.0
0,20781,6,6,1968,2003,0,0,1,2,2,1,4,2,1203,1568,1,2156,0,3,1,9,1,4,508,2,0,6,2006,0.0,2.0,2156.0,371.0,188406.90839694656,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,262500,182867.33333333334,79632.66666666666
60,14190,2,6,1890,2006,0,2,3,3,2,1,1,7,925,925,3,1000,544,3,1,7,0,0,0,0,231,4,2007,0.0,2.0,1544.0,0.0,123991.89121338911,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,138000,123900.0,14100.0
94,9239,3,7,1963,2003,0,0,3,2,2,1,6,3,326,960,4,960,0,3,3,6,0,0,300,2,168,5,2008,1.0,1.0,960.0,0.0,136751.1523178808,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,144900,110833.33333333333,34066.66666666667
67,8368,6,3,2006,2007,0,2,1,4,2,1,1,7,1689,1689,4,1689,0,3,3,7,0,0,433,2,100,4,2007,0.0,2.0,1689.0,40.0,246599.54166666663,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,231713,211783.33333333334,19929.666666666657
21,1869,4,4,1970,1970,127,0,1,2,2,1,3,6,162,483,1,483,504,2,1,5,0,0,280,2,0,9,2008,0.0,2.0,987.0,0.0,105608.33333333331,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,106000,100583.33333333333,5416.6666666666715
52,5720,3,4,1941,1950,0,0,1,2,2,1,1,7,676,676,4,676,455,3,1,5,0,0,200,2,26,8,2009,0.0,2.0,1131.0,0.0,123991.89121338911,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,66500,112250.0,45750.0
60,9600,7,8,1900,2003,0,2,3,2,2,1,1,7,930,930,1,930,636,3,3,7,0,0,288,2,54,4,2010,0.0,2.0,1566.0,475.0,123991.89121338911,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,150000,131833.33333333334,18166.666666666657
71,9254,7,3,2005,2005,210,2,1,4,2,1,6,3,1602,1721,4,1721,0,3,3,7,0,0,554,2,168,1,2007,1.0,2.0,1721.0,28.0,322018.265060241,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,232698,287636.8333333333,54938.833333333314
78,10452,6,4,1941,1985,371,2,3,4,2,1,5,1,850,1528,4,1225,908,4,1,8,2,2,312,2,0,7,2010,1.0,2.0,2133.0,87.0,207550.83495145632,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,257500,198833.33333333334,58666.66666666666
74,8856,3,2,1957,1957,143,0,1,2,2,1,5,1,503,1176,1,1176,0,3,1,6,2,4,292,2,0,5,2008,1.0,1.0,1176.0,88.0,145097.34988713317,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,136500,158483.33333333334,21983.333333333343
79,9541,6,3,2009,2009,268,2,1,4,2,1,1,7,1502,1502,4,1502,0,3,3,7,0,0,644,2,0,9,2009,0.0,2.0,1502.0,115.0,322018.265060241,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,233170,276293.3333333333,43123.333333333314
0,7425,6,6,1945,1950,0,0,1,2,3,1,1,7,672,672,3,1195,473,3,3,8,0,0,252,2,210,8,2008,0.0,2.0,1668.0,0.0,124756.25,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,108000,143152.33333333334,35152.33333333334
54,7223,3,3,1926,1950,0,0,1,2,2,2,4,2,971,1290,1,1422,0,3,1,6,0,0,352,2,0,4,2007,0.0,1.0,1422.0,65.0,207550.83495145632,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,136500,162016.66666666666,25516.666666666657
96,10628,6,3,2004,2004,0,2,1,4,2,4,1,7,835,835,4,871,941,3,3,8,0,0,478,2,146,1,2009,0.0,3.0,1812.0,92.0,184070.184,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,193000,198816.66666666666,5816.666666666657
50,9060,3,4,1923,1999,0,0,1,4,2,1,5,1,311,859,4,942,886,3,3,6,0,0,0,0,174,3,2007,0.0,2.0,1828.0,213.0,103752.90322580644,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,150909,111600.0,39309.0
85,13600,6,4,1965,1990,176,0,1,2,2,1,4,2,314,768,1,1186,800,3,1,7,3,3,486,2,0,10,2009,0.0,3.0,1986.0,42.0,145097.34988713317,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,205000,140233.33333333334,64766.66666666666
80,11600,4,3,1960,1960,175,0,1,2,2,1,3,6,818,1383,1,1383,0,3,1,7,0,0,292,2,0,4,2006,0.0,2.0,1383.0,46.0,145097.34988713317,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,145250,162083.33333333334,16833.333333333343
50,9140,4,3,1921,1975,0,0,1,2,2,2,4,2,321,629,2,727,380,2,1,5,0,0,625,2,0,4,2010,0.0,1.0,1107.0,56.0,103752.90322580644,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,110000,88938.5,21061.5
0,10147,4,3,1994,1994,32,0,1,4,2,1,2,4,206,392,3,924,770,3,1,7,1,2,398,2,256,3,2007,0.0,3.0,1694.0,65.0,190646.5757575757,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,160000,178714.16666666666,18714.166666666657
88,12128,4,2,1989,1989,232,2,1,4,2,1,5,1,319,868,4,1313,1246,4,4,9,1,2,506,2,0,11,2006,0.0,3.0,2559.0,245.0,184070.184,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,209000,251230.0,42230.0
81,10530,6,3,1978,1978,68,0,1,2,2,1,1,7,945,945,1,945,912,4,1,8,1,2,482,2,400,7,2006,0.0,3.0,1857.0,106.0,188406.90839694656,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,188900,194858.33333333334,5958.333333333343
62,7706,4,3,1993,1996,0,0,3,4,2,3,3,6,0,384,4,1091,0,2,1,5,0,0,429,2,280,8,2009,1.0,1.0,1091.0,0.0,162226.63157894736,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,131250,137500.0,6250.0
75,9750,6,3,2000,2001,171,2,1,4,2,1,1,7,1630,1630,4,1630,0,3,3,6,1,2,451,2,74,10,2009,0.0,2.0,1630.0,235.0,201803.43445692884,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,213000,216039.5,3039.5
58,6451,6,6,1900,1970,0,0,1,2,2,1,3,6,504,712,3,848,580,4,1,7,0,0,576,2,264,5,2006,1.0,1.0,1428.0,85.0,123991.89121338911,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,139900,121416.66666666667,18483.33333333333
0,8926,2,5,1956,1956,0,0,1,2,2,1,1,7,672,672,4,960,0,3,1,5,0,0,288,2,64,10,2009,0.0,1.0,960.0,0.0,130843.38144329896,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,112000,109065.16666666667,2934.8333333333285
83,10159,8,3,2009,2010,450,3,1,5,2,3,6,3,284,1930,4,1940,0,3,4,8,1,4,606,2,168,4,2010,1.0,3.0,1940.0,96.0,322018.265060241,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,395192,279293.3333333333,115898.66666666669
73,8760,4,6,1957,1999,0,0,1,2,2,1,5,1,63,936,1,936,0,2,3,4,0,0,315,2,0,9,2007,1.0,1.0,936.0,220.0,145097.34988713317,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,141000,127583.33333333333,13416.666666666672
65,8125,4,3,1994,1995,0,0,1,4,2,1,1,7,702,702,3,702,779,3,1,6,1,2,343,2,0,3,2009,0.0,3.0,1481.0,37.0,190646.5757575757,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,174000,178472.0,4472.0
59,7837,4,6,1993,1994,0,2,1,4,2,1,1,7,799,799,3,799,772,3,1,7,1,2,380,2,0,5,2009,0.0,3.0,1571.0,41.0,190646.5757575757,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,178000,181583.33333333334,3583.333333333343
35,4571,3,6,1910,1950,0,0,1,2,2,1,4,2,448,616,4,616,616,3,1,6,0,0,480,3,280,6,2007,0.0,1.0,1232.0,144.0,123991.89121338911,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,114000,112000.0,2000.0
79,6221,3,3,1941,1950,0,0,1,2,3,1,2,4,195,728,4,760,595,3,1,5,0,0,528,2,0,10,2007,0.0,2.0,1355.0,0.0,207550.83495145632,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,140000,158291.66666666666,18291.666666666657
79,9462,3,4,1949,1973,0,0,1,2,2,1,1,7,704,704,3,1024,704,3,1,7,1,4,234,2,245,7,2006,0.0,2.0,1728.0,61.0,145097.34988713317,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,137000,142416.66666666666,5416.666666666657
99,12099,7,3,2004,2004,388,2,1,5,2,3,6,3,166,1136,4,1136,1332,4,3,10,1,4,872,2,184,6,2007,1.0,3.0,2468.0,155.0,322018.265060241,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,354000,347238.8333333333,6761.166666666686
70,11920,6,3,2004,2004,122,2,1,4,2,3,1,7,831,831,4,831,828,3,3,8,0,0,484,2,144,4,2010,0.0,3.0,1659.0,69.0,184070.184,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,181000,195713.33333333334,14713.333333333343
0,20062,6,6,1977,2001,0,2,3,4,2,4,5,1,328,1420,3,1483,0,1,1,4,2,2,690,2,496,4,2010,1.0,2.0,1483.0,0.0,208662.0909090909,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,270000,236355.83333333334,33644.16666666666
0,10530,4,3,1971,1971,0,0,1,2,2,1,5,1,664,981,1,981,0,3,1,5,0,0,576,2,0,3,2007,1.0,2.0,981.0,353.0,145097.34988713317,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,143250,130750.0,12500.0
50,5500,6,3,2004,2004,0,0,1,4,4,2,6,3,190,1073,4,1073,0,2,1,4,0,0,246,2,0,5,2006,1.0,2.0,1073.0,121.0,135071.9375,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,157000,113741.66666666667,43258.33333333333
45,8212,3,4,1941,1950,0,0,1,2,2,1,3,6,94,720,4,854,444,3,1,6,2,4,256,2,84,9,2009,0.0,1.0,1298.0,0.0,130843.38144329896,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,122000,116583.33333333333,5416.6666666666715
0,11250,2,3,1957,1989,0,0,1,2,2,3,1,7,1104,1104,4,1104,684,5,1,8,2,2,304,2,120,11,2009,1.0,1.0,1788.0,0.0,208662.0909090909,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,161500,213750.0,52250.0
75,9000,3,4,1966,1966,0,0,1,2,2,1,5,1,286,1059,3,1059,0,3,1,6,0,0,286,2,0,6,2006,1.0,1.0,1059.0,89.0,136751.1523178808,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,142500,126500.0,16000.0
70,9800,3,3,1920,1950,0,0,2,2,2,1,1,7,816,816,1,1012,0,2,1,5,0,0,429,2,121,4,2010,0.0,1.0,1012.0,81.0,184070.184,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,67500,164966.66666666666,97466.66666666666
80,9200,4,4,1965,1965,0,0,1,2,2,1,3,6,244,1136,1,1136,0,3,1,5,1,4,384,2,426,7,2008,1.0,1.0,1136.0,0.0,145097.34988713317,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,140000,148308.33333333334,8308.333333333343
0,8239,6,3,1986,1986,0,2,1,0,0,0,0,5,0,0,3,1295,0,2,3,5,0,0,312,2,0,11,2006,0.0,2.0,1295.0,0.0,280000.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,230000,234000.0,4000.0
65,8773,6,3,2004,2004,98,2,1,4,2,3,6,3,1390,1414,4,1414,0,3,3,6,0,0,494,2,132,5,2010,0.0,2.0,1414.0,106.0,201803.43445692884,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,185500,191838.5,6338.5
