MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,First_Flr_SF,Second_Flr_SF,Low_Qual_Fin_SF,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Functional,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Finish,Garage_Area,Garage_Qual,Garage_Cond,Paved_Drive,Wood_Deck_SF,Misc_Feature,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,Sale_Price,Bsmt_Baths,Baths,Total_SF_Floors,Pool_Presence,Porch_Presence,Porch_Area,Mean_Price_Neigh
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,48,12822,1,0,Slightly_Irregular,Lvl,1,CulDSac,Gtl,Mitchell,Norm,1,OneFam,One_and_Half_Fin,6,3,2003,2003,Gable,1,VinylSd,VinylSd,None,0,2,1,PConc,5,2,1,6,3,1,0,83,1434,GasA,4,Y,1518,631,0,1,1,3,6,Typ,1,5,Attchd,RFn,670,2,2,Paved,168,None,0,8,2009,WD ,Abnorml,239686,1.0,2.0,2149.0,0.0,1.0,43.0,162226.63157894736
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,43,12118,1,0,Slightly_Irregular,Lvl,1,CulDSac,Gtl,Mitchell,Norm,1,OneFam,One_Story,6,3,2004,2005,Hip,1,VinylSd,VinylSd,Stone,108,2,1,PConc,5,2,2,1,7,1,0,1710,1710,GasA,4,Y,1710,0,0,3,1,3,7,Typ,1,4,Attchd,Fin,550,2,2,Paved,100,None,0,4,2009,WD ,Normal,240000,0.0,2.0,1710.0,0.0,1.0,48.0,162226.63157894736
Two_Story_1946_and_Newer,Residential_Low_Density,71,12209,1,0,Slightly_Irregular,Lvl,1,CulDSac,Gtl,Mitchell,Norm,1,OneFam,Two_Story,4,3,2001,2002,Gable,1,VinylSd,VinylSd,None,0,0,1,PConc,5,2,1,5,1,1,0,114,804,GasA,4,Y,804,1157,0,3,1,3,7,Typ,1,2,BuiltIn,Fin,560,2,2,Paved,125,None,0,6,2009,WD ,Normal,215000,1.0,3.0,1961.0,0.0,1.0,193.0,162226.63157894736
Split_Foyer,Residential_Low_Density,75,9750,1,0,Regular,Lvl,1,Inside,Gtl,Mitchell,Norm,1,OneFam,SFoyer,4,4,1977,1977,Gable,1,Plywood,Plywood,None,0,0,1,CBlock,2,2,3,5,1,1,0,135,902,GasA,4,Y,926,0,0,2,1,1,5,Typ,1,2,Attchd,Unf,351,2,2,Paved,319,None,0,4,2009,WD ,Normal,156450,1.0,1.0,926.0,0.0,0.0,0.0,162226.63157894736
Split_Foyer,Residential_Low_Density,72,9360,1,0,Regular,Bnk,1,Inside,Gtl,Mitchell,Norm,1,OneFam,SFoyer,4,6,1977,1977,Gable,1,Plywood,Plywood,None,0,0,1,CBlock,4,2,3,6,3,2,116,0,957,GasA,1,Y,1287,0,0,2,1,1,5,Typ,2,3,Attchd,RFn,541,2,2,Paved,302,None,0,11,2009,WD ,Normal,173000,1.0,2.0,1287.0,0.0,1.0,39.0,162226.63157894736
Duplex_All_Styles_and_Ages,Residential_Low_Density,75,10125,1,0,Regular,Lvl,1,Inside,Gtl,Mitchell,Norm,1,Duplex,One_and_Half_Fin,3,3,1977,1977,Gable,1,Plywood,Plywood,None,0,0,1,CBlock,0,0,0,0,5,0,0,0,0,GasA,1,Y,1302,432,0,4,2,3,8,Typ,0,0,Attchd,Unf,539,2,2,Paved,0,None,0,8,2009,COD,Normal,126000,0.0,2.0,1734.0,0.0,0.0,0.0,162226.63157894736
Split_or_Multilevel,Residential_Low_Density,0,9947,1,0,Slightly_Irregular,Lvl,1,CulDSac,Gtl,Mitchell,Norm,1,OneFam,SLvl,6,3,1990,1991,Gable,1,HdBoard,HdBoard,None,0,0,1,PConc,4,2,3,6,3,1,0,577,1188,GasA,4,Y,1217,0,0,3,1,3,6,Typ,0,0,Attchd,Unf,497,2,2,Paved,168,None,0,6,2009,WD ,Normal,173000,1.0,2.0,1217.0,0.0,1.0,28.0,162226.63157894736
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,82,11070,1,0,Regular,Lvl,1,Inside,Gtl,Mitchell,Norm,1,OneFam,One_Story,3,3,1991,1991,Gable,1,HdBoard,HdBoard,None,0,0,1,PConc,4,2,1,4,2,1,0,1527,1582,GasA,1,Y,1595,0,0,2,1,1,5,Typ,0,0,Detchd,Unf,672,2,2,Paved,0,None,0,4,2009,COD,Abnorml,152000,1.0,2.0,1595.0,0.0,0.0,0.0,162226.63157894736
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,14375,1,0,Slightly_Irregular,Lvl,0,CulDSac,Gtl,Timberland,Norm,1,OneFam,SLvl,4,4,1958,1958,Gable,1,HdBoard,HdBoard,BrkFace,541,0,1,CBlock,2,2,1,6,3,3,354,354,819,GasA,3,Y,1344,0,0,3,1,3,7,Typ,1,4,Basment,RFn,525,2,2,Paved,0,None,0,1,2009,COD,Abnorml,137500,1.0,1.0,1344.0,0.0,1.0,118.0,246599.54166666666
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,150,215245,1,0,Irregular,Low,1,Inside,Sev,Timberland,Norm,1,OneFam,One_Story,6,3,1965,1965,Hip,1,BrkFace,BrkFace,None,0,0,1,CBlock,4,2,4,5,1,3,820,80,2136,GasW,1,Y,2036,0,0,3,1,1,8,Typ,2,4,Attchd,RFn,513,2,2,Paved,0,None,0,6,2009,WD ,Normal,375000,2.0,2.0,2036.0,0.0,0.0,0.0,246599.54166666666
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,89,12898,1,0,Slightly_Irregular,HLS,1,Inside,Gtl,Timberland,Norm,1,OneFam,One_Story,8,3,2007,2008,Hip,1,VinylSd,VinylSd,Stone,70,2,1,PConc,5,2,4,6,3,1,0,598,1620,GasA,4,Y,1620,0,0,2,1,4,6,Typ,1,5,Attchd,Fin,912,2,2,Paved,228,None,0,9,2009,WD ,Normal,315500,1.0,2.0,1620.0,0.0,0.0,0.0,246599.54166666666
Two_Story_1946_and_Newer,Residential_Low_Density,83,13159,1,0,Slightly_Irregular,HLS,1,Corner,Gtl,Timberland,Norm,1,OneFam,Two_Story,6,3,2009,2009,Gable,1,VinylSd,VinylSd,None,0,0,1,PConc,5,2,3,1,7,1,0,846,846,GasA,3,Y,846,846,0,3,1,3,6,Typ,0,0,Attchd,RFn,650,2,2,Paved,208,None,0,7,2009,New,Partial,224500,0.0,3.0,1692.0,0.0,1.0,115.0,246599.54166666666
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,113,13438,1,0,Slightly_Irregular,HLS,1,Corner,Gtl,Timberland,Norm,1,OneFam,One_Story,8,3,2008,2008,Gable,1,CemntBd,CmentBd,Stone,246,3,1,CBlock,5,2,4,6,3,1,0,432,2190,GasA,4,Y,2036,0,0,3,1,4,9,Typ,1,5,Attchd,Fin,780,2,2,Paved,90,None,0,7,2009,WD ,Normal,410000,1.0,2.0,2036.0,0.0,1.0,155.0,246599.54166666666
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,79,14463,1,0,Slightly_Irregular,HLS,1,Corner,Gtl,Timberland,Norm,1,OneFam,One_Story,8,3,2008,2008,Gable,1,CemntBd,CmentBd,BrkFace,406,3,1,PConc,5,2,4,6,3,1,0,526,1641,GasA,4,Y,1641,0,0,3,1,4,7,Typ,0,0,Attchd,Fin,885,2,2,Paved,0,None,0,1,2009,WD ,Normal,316500,1.0,2.0,1641.0,0.0,1.0,96.0,246599.54166666666
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,73,8925,1,0,Slightly_Irregular,HLS,1,Inside,Gtl,Timberland,Norm,1,OneFam,One_Story,7,3,2007,2007,Gable,1,VinylSd,VinylSd,None,0,2,1,PConc,4,2,3,6,3,1,0,1450,1466,GasA,4,Y,1466,0,0,3,1,3,7,Typ,0,0,Attchd,Fin,610,2,2,Paved,100,None,0,7,2009,WD ,Normal,201000,0.0,2.0,1466.0,0.0,1.0,19.0,246599.54166666666
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,130,11457,1,0,Slightly_Irregular,Lvl,1,Corner,Gtl,Timberland,Norm,1,OneFam,One_Story,4,3,1988,1988,Gable,1,HdBoard,HdBoard,None,0,0,1,CBlock,4,2,2,6,3,1,0,387,1392,GasA,1,Y,1412,0,0,3,1,3,6,Typ,1,2,Attchd,Unf,576,2,2,Paved,0,None,0,3,2009,WD ,Normal,175000,1.0,2.0,1412.0,0.0,1.0,170.0,246599.54166666666
Two_Story_1946_and_Newer,Residential_Low_Density,0,9839,1,0,Slightly_Irregular,Lvl,1,CulDSac,Gtl,Timberland,Norm,1,OneFam,Two_Story,4,7,1980,2006,Gable,1,MetalSd,MetalSd,None,0,0,3,PConc,4,2,1,5,1,1,0,250,712,GasA,4,Y,1375,862,0,3,1,3,7,Typ,1,2,BuiltIn,Fin,440,2,2,Paved,305,Shed,2500,2,2009,WD ,Normal,204000,0.0,3.0,2237.0,0.0,1.0,25.0,246599.54166666666
Split_or_Multilevel,Residential_Low_Density,125,14419,1,0,Slightly_Irregular,Lvl,1,Corner,Gtl,Timberland,Norm,1,OneFam,SLvl,6,3,1987,1989,Hip,1,Plywood,Plywood,BrkFace,310,0,1,PConc,4,2,4,6,3,5,624,117,1645,GasA,4,Y,1479,0,0,3,1,3,7,Min1,1,3,Attchd,Fin,578,2,2,Paved,224,None,0,7,2009,WD ,Normal,213500,2.0,3.0,1479.0,0.0,1.0,239.0,246599.54166666666
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,6853,1,0,Slightly_Irregular,Lvl,1,Inside,Gtl,Timberland,Norm,1,OneFam,One_Story,7,3,2001,2002,Gable,1,VinylSd,VinylSd,BrkFace,136,2,1,PConc,5,2,1,6,3,1,0,262,1267,GasA,4,Y,1296,0,0,2,1,3,6,Typ,0,0,Attchd,Fin,471,2,2,Paved,192,None,0,6,2009,WD ,Normal,220000,1.0,2.0,1296.0,0.0,1.0,26.0,246599.54166666666
Two_Story_1946_and_Newer,Residential_Low_Density,75,9157,1,0,Slightly_Irregular,Lvl,1,Corner,Gtl,Timberland,Norm,1,OneFam,Two_Story,6,3,2003,2003,Gable,1,VinylSd,VinylSd,None,0,2,1,PConc,4,2,1,1,7,1,0,912,912,GasA,4,Y,1072,942,0,3,1,3,9,Typ,0,0,Attchd,Fin,486,2,2,Paved,124,None,0,2,2009,WD ,Abnorml,170000,0.0,3.0,2014.0,0.0,1.0,115.0,246599.54166666666
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,85,14601,1,0,Regular,Lvl,1,Inside,Gtl,Timberland,Norm,1,OneFam,One_Story,8,3,2006,2006,Hip,1,VinylSd,VinylSd,BrkFace,584,3,1,PConc,5,2,3,6,3,1,0,578,1838,GasA,4,Y,1838,0,0,2,1,4,8,Typ,1,4,Attchd,Fin,765,2,2,Paved,270,None,0,3,2009,WD ,Normal,315000,1.0,2.0,1838.0,0.0,1.0,69.0,246599.54166666666
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,85,12633,1,0,Slightly_Irregular,HLS,1,Inside,Gtl,Timberland,Norm,1,OneFam,One_Story,8,3,2007,2007,Hip,1,CemntBd,CmentBd,Stone,290,3,1,PConc,5,2,4,6,3,1,0,338,1978,GasA,4,Y,1978,0,0,2,1,4,7,Typ,1,4,Attchd,Fin,920,2,2,Paved,308,None,0,5,2009,WD ,Normal,425000,1.0,2.0,1978.0,0.0,1.0,53.0,246599.54166666666
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,75,12518,1,0,Slightly_Irregular,Lvl,1,Inside,Gtl,Mitchell,Norm,1,OneFam,One_Story,3,6,1968,1968,Gable,1,HdBoard,HdBoard,BrkFace,182,0,1,CBlock,2,2,1,5,1,1,0,476,1008,GasA,3,Y,1008,0,0,3,1,3,6,Typ,0,0,Attchd,Unf,384,2,2,Paved,144,None,0,4,2009,WD ,Normal,139500,0.0,1.0,1008.0,0.0,0.0,0.0,162226.63157894736
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,100,21750,1,0,Regular,Lvl,1,Inside,Gtl,Mitchell,Norm,1,OneFam,One_Story,3,2,1960,2006,Hip,1,HdBoard,HdBoard,BrkFace,75,0,2,Slab,0,0,0,0,5,0,0,0,0,GasA,1,Y,1771,0,0,3,1,1,9,Min1,1,2,Attchd,Unf,336,2,2,Paved,0,None,0,11,2009,WD ,Normal,115000,0.0,1.0,1771.0,0.0,0.0,0.0,162226.63157894736
One_Story_PUD_1946_and_Newer,Residential_Medium_Density,32,4500,1,0,Regular,Lvl,1,FR2,Gtl,Mitchell,Norm,1,TwnhsE,One_Story,4,3,1998,1998,Hip,1,VinylSd,VinylSd,BrkFace,320,0,1,PConc,5,2,1,6,3,1,0,338,1204,GasA,4,Y,1204,0,0,2,1,1,5,Typ,0,0,Attchd,Fin,412,2,2,Paved,0,None,0,6,2009,WD ,Normal,162000,1.0,2.0,1204.0,0.0,1.0,248.0,162226.63157894736
One_Story_PUD_1946_and_Newer,Residential_Medium_Density,0,4500,1,0,Regular,Lvl,1,FR2,Gtl,Mitchell,Norm,1,TwnhsE,One_Story,4,3,1999,1999,Hip,1,VinylSd,VinylSd,BrkFace,425,0,1,PConc,5,2,1,6,3,1,0,341,1224,GasA,4,Y,1224,0,0,2,1,1,5,Typ,0,0,Attchd,Fin,402,2,2,Paved,0,None,0,6,2009,WD ,Normal,165000,1.0,2.0,1224.0,0.0,1.0,305.0,162226.63157894736
PUD_Multilevel_Split_Level_Foyer,Residential_Medium_Density,21,1596,1,0,Regular,Lvl,1,Inside,Gtl,Meadow_Village,Norm,1,Twnhs,SLvl,2,3,1973,1973,Gable,1,CemntBd,CmentBd,None,0,0,1,CBlock,4,2,4,6,3,1,0,0,462,GasA,1,Y,526,462,0,2,1,1,5,Typ,0,0,BuiltIn,Unf,297,2,2,Paved,120,None,0,11,2009,WD ,Normal,91000,1.0,1.0,988.0,0.0,1.0,102.0,95756.48648648648
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,62,9858,1,0,Regular,Lvl,1,Inside,Gtl,Mitchell,Norm,1,OneFam,One_Story,3,4,1968,1968,Gable,1,HdBoard,HdBoard,None,0,0,1,CBlock,2,2,1,4,2,1,0,354,864,GasA,1,Y,874,0,0,3,1,1,5,Typ,0,0,Attchd,RFn,288,2,2,Paved,33,Shed,600,11,2009,WD ,Normal,130000,1.0,1.0,874.0,0.0,0.0,0.0,162226.63157894736
PUD_Multilevel_Split_Level_Foyer,Residential_Medium_Density,21,1526,1,0,Regular,Lvl,1,Inside,Gtl,Meadow_Village,Norm,1,Twnhs,SFoyer,2,7,1970,2002,Gable,1,CemntBd,CmentBd,None,0,0,3,CBlock,4,2,3,6,3,1,0,115,630,GasA,1,Y,630,0,0,1,1,3,3,Typ,0,0,Attchd,Unf,286,2,2,Paved,0,None,0,5,2009,WD ,Normal,86000,1.0,1.0,630.0,0.0,0.0,0.0,95756.48648648648
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,83,13383,1,0,Slightly_Irregular,Lvl,1,Inside,Mod,Mitchell,Norm,1,OneFam,One_Story,3,3,1969,2000,Hip,1,HdBoard,HdBoard,BrkFace,176,0,1,CBlock,2,2,1,4,2,1,0,594,1188,GasA,4,Y,1404,0,0,3,1,1,7,Typ,1,1,Attchd,Unf,504,2,2,Paved,0,None,0,3,2009,WD ,Normal,160000,0.0,2.0,1404.0,0.0,1.0,17.0,162226.63157894736
PUD_Multilevel_Split_Level_Foyer,Residential_Medium_Density,21,1477,1,0,Regular,Lvl,1,Inside,Gtl,Meadow_Village,Norm,1,TwnhsE,SFoyer,2,2,1970,1970,Gable,1,CemntBd,CmentBd,None,0,0,1,CBlock,4,2,3,6,3,1,0,121,630,GasA,1,Y,630,0,0,1,1,1,3,Typ,0,0,Attchd,Unf,286,2,2,Paved,0,None,0,4,2009,WD ,Normal,80000,1.0,1.0,630.0,0.0,0.0,0.0,95756.48648648648
Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,21,1533,1,0,Regular,Lvl,1,Inside,Gtl,Meadow_Village,Norm,1,Twnhs,Two_Story,2,4,1970,2008,Gable,1,CemntBd,CmentBd,None,0,0,1,CBlock,2,2,1,1,7,1,0,546,546,GasA,1,Y,798,546,0,3,1,1,6,Typ,1,2,No_Garage,No_Garage,0,0,0,Paved,0,None,0,5,2009,WD ,Normal,97000,0.0,2.0,1344.0,0.0,0.0,0.0,95756.48648648648
Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,21,2217,1,0,Regular,Lvl,1,Inside,Gtl,Meadow_Village,Norm,1,TwnhsE,Two_Story,2,2,1970,1970,Gable,1,CemntBd,CmentBd,None,0,0,1,CBlock,2,2,1,4,2,2,273,0,546,GasA,1,Y,546,546,0,3,1,1,6,Typ,0,0,Attchd,RFn,286,2,2,Paved,238,None,0,8,2009,WD ,Normal,88000,0.0,2.0,1092.0,0.0,0.0,0.0,95756.48648648648
Split_Foyer,Residential_Low_Density,50,7689,1,0,Slightly_Irregular,Lvl,1,Inside,Gtl,Mitchell,Norm,1,OneFam,SFoyer,3,7,1972,1972,Gable,1,MetalSd,MetalSd,None,0,0,1,CBlock,4,2,3,6,3,4,76,0,796,GasA,3,Y,796,0,0,2,1,1,4,Typ,0,0,Detchd,Unf,336,2,2,Paved,138,None,0,7,2009,WD ,Normal,131900,1.0,1.0,796.0,0.0,0.0,0.0,162226.63157894736
Split_or_Multilevel,Residential_Low_Density,62,7706,1,0,Regular,Lvl,1,Inside,Gtl,Mitchell,Norm,1,OneFam,SLvl,4,3,1993,1996,Gable,1,HdBoard,HdBoard,None,0,0,3,CBlock,4,2,3,3,6,6,270,0,384,GasA,4,Y,1091,0,0,2,1,1,5,Typ,0,0,Attchd,Fin,429,2,2,Paved,280,Shed,700,8,2009,WD ,Normal,131250,1.0,1.0,1091.0,0.0,0.0,0.0,162226.63157894736
Split_Foyer,Residential_Low_Density,0,9101,1,0,Slightly_Irregular,Lvl,1,Corner,Gtl,Mitchell,Norm,1,OneFam,SFoyer,3,4,1978,1978,Gable,1,Plywood,Plywood,BrkFace,104,0,3,PConc,4,2,3,6,3,1,0,0,1097,GasA,4,Y,1110,0,0,1,1,3,4,Typ,1,2,Attchd,Fin,602,2,2,Paved,303,None,0,7,2009,WD ,Normal,165500,1.0,1.0,1110.0,0.0,1.0,31.0,162226.63157894736
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,8780,1,0,Slightly_Irregular,Lvl,1,Corner,Gtl,Mitchell,Norm,1,OneFam,One_Story,3,3,1985,1985,Gable,1,HdBoard,Plywood,None,0,0,1,CBlock,2,2,1,5,1,1,0,208,833,GasA,4,Y,833,0,0,3,1,1,5,Typ,0,0,No_Garage,No_Garage,0,0,0,Paved,0,None,0,3,2009,WD ,Normal,112000,1.0,1.0,833.0,0.0,0.0,0.0,162226.63157894736
Split_Foyer,Residential_Low_Density,70,7669,1,0,Regular,Lvl,1,Inside,Gtl,Mitchell,Norm,1,OneFam,SFoyer,3,4,1992,1993,Gable,1,HdBoard,Wd Shng,None,0,0,1,PConc,4,2,3,6,3,2,110,0,828,GasA,1,Y,883,0,0,2,1,1,5,Typ,1,3,Detchd,Unf,698,2,2,Paved,100,None,0,6,2009,WD ,Normal,149000,1.0,1.0,883.0,0.0,1.0,33.0,162226.63157894736
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,85,14115,1,0,Slightly_Irregular,Lvl,1,Inside,Gtl,Mitchell,Norm,1,OneFam,One_and_Half_Fin,3,3,1993,1995,Gable,1,VinylSd,VinylSd,None,0,0,1,Wood,4,2,1,6,3,1,0,64,796,GasA,4,Y,796,566,0,1,1,1,5,Typ,0,0,Attchd,Unf,480,2,2,Paved,40,Shed,700,10,2009,WD ,Normal,143000,1.0,2.0,1362.0,0.0,1.0,351.0,162226.63157894736
Two_Story_1946_and_Newer,Residential_Low_Density,62,10429,1,0,Regular,Lvl,1,Inside,Gtl,Mitchell,Norm,1,OneFam,Two_Story,3,3,1992,1992,Gable,1,HdBoard,Wd Shng,None,0,0,1,PConc,4,2,1,5,1,1,0,294,624,GasA,1,Y,624,663,0,3,1,1,6,Typ,0,0,Detchd,Unf,440,2,2,Paved,150,None,0,7,2009,WD ,Normal,130000,0.0,2.0,1287.0,0.0,0.0,0.0,162226.63157894736
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,9819,1,0,Slightly_Irregular,Lvl,1,Inside,Mod,Mitchell,Norm,1,OneFam,One_Story,4,3,1977,1977,Gable,1,Plywood,ImStucc,None,0,0,1,PConc,2,2,4,5,1,1,0,0,1567,GasA,1,Y,1567,0,0,2,1,3,5,Typ,2,2,Attchd,RFn,714,2,2,Paved,264,None,0,5,2009,WD ,Normal,196000,1.0,2.0,1567.0,0.0,1.0,33.0,162226.63157894736
Two_Story_1946_and_Newer,Residential_Low_Density,70,10457,1,0,Slightly_Irregular,Lvl,1,Inside,Mod,Mitchell,Norm,1,OneFam,Two_Story,3,6,1969,1969,Gable,1,VinylSd,VinylSd,BrkFace,178,2,4,CBlock,2,2,4,4,2,2,288,0,784,GasA,4,Y,784,848,0,4,1,1,7,Typ,1,2,Attchd,RFn,898,2,2,Paved,0,None,0,4,2009,WD ,Normal,173000,0.0,2.0,1632.0,0.0,1.0,542.0,162226.63157894736
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,87,11029,1,0,Slightly_Irregular,Lvl,1,Corner,Gtl,North_Ames,Norm,1,OneFam,One_Story,4,7,1958,2002,Hip,1,MetalSd,MetalSd,None,0,3,1,CBlock,4,2,1,5,1,4,411,245,1184,GasA,4,Y,1414,0,0,3,1,1,6,Min1,1,2,Attchd,Unf,601,2,2,Paved,0,None,0,5,2008,WD ,Normal,176500,1.0,1.0,1414.0,0.0,1.0,51.0,145097.34988713317
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,12925,1,0,Slightly_Irregular,Lvl,1,Corner,Gtl,North_Ames,Norm,1,OneFam,One_Story,4,6,1970,1970,Gable,1,BrkFace,Plywood,None,0,0,1,CBlock,2,2,2,4,2,1,0,340,1205,GasA,4,Y,2117,0,0,4,1,1,7,Typ,2,4,Attchd,Fin,550,2,2,Paved,0,None,0,5,2008,WD ,Normal,237500,0.0,3.0,2117.0,0.0,1.0,43.0,145097.34988713317
Two_Story_1946_and_Newer,Residential_Low_Density,85,11075,1,0,Regular,Lvl,1,Inside,Gtl,North_Ames,Norm,1,OneFam,Two_Story,4,3,1969,1969,Gable,1,HdBoard,HdBoard,None,0,0,1,CBlock,3,2,2,5,1,2,276,176,952,GasA,1,Y,1092,1020,0,4,1,1,9,Typ,2,4,Attchd,Unf,576,2,2,Paved,280,None,0,6,2008,WD ,Normal,206900,0.0,3.0,2112.0,0.0,0.0,0.0,145097.34988713317
Two_Story_1946_and_Newer,Residential_Low_Density,72,8702,1,0,Slightly_Irregular,Lvl,1,Inside,Gtl,Gilbert,Norm,1,OneFam,Two_Story,4,3,1997,1998,Gable,1,VinylSd,VinylSd,None,0,0,1,PConc,2,2,1,4,2,1,0,220,926,GasA,4,Y,926,678,0,3,1,1,7,Typ,1,2,Attchd,Fin,470,2,2,Paved,0,None,0,4,2008,WD ,Normal,187500,0.0,3.0,1604.0,0.0,1.0,37.0,190646.57575757575
Two_Story_1946_and_Newer,Residential_Low_Density,65,8139,1,0,Regular,Lvl,1,Inside,Gtl,Gilbert,Norm,1,OneFam,Two_Story,4,3,1995,1996,Gable,1,VinylSd,VinylSd,BrkFace,119,0,1,PConc,4,2,1,5,1,1,0,204,680,GasA,3,Y,680,790,0,3,1,1,7,Typ,1,2,BuiltIn,Fin,420,2,2,Paved,192,None,0,10,2008,WD ,Normal,165000,0.0,3.0,1470.0,0.0,1.0,50.0,190646.57575757575
Two_Story_1946_and_Newer,Residential_Low_Density,59,9535,1,0,Slightly_Irregular,Lvl,1,Inside,Gtl,Gilbert,Norm,1,OneFam,Two_Story,4,3,1998,1998,Gable,1,VinylSd,VinylSd,None,0,0,1,PConc,4,2,4,6,3,1,0,75,926,GasA,4,Y,926,678,0,3,1,1,7,Typ,0,0,Attchd,Fin,472,2,2,Paved,100,None,0,5,2008,WD ,Normal,195500,0.0,3.0,1604.0,0.0,1.0,83.0,190646.57575757575
Two_Story_1946_and_Newer,Residential_Low_Density,59,9042,1,0,Slightly_Irregular,Lvl,1,Inside,Gtl,Gilbert,Norm,1,OneFam,Two_Story,4,3,1998,1998,Gable,1,VinylSd,VinylSd,None,0,0,1,PConc,4,2,4,6,3,1,0,115,943,GasA,3,Y,943,695,0,3,1,1,7,Typ,2,2,Attchd,Fin,472,2,2,Paved,100,None,0,7,2008,WD ,Normal,192000,1.0,3.0,1638.0,0.0,1.0,39.0,190646.57575757575
Two_Story_1946_and_Newer,Residential_Low_Density,0,15038,1,0,Moderately_Irregular,Lvl,1,Corner,Gtl,Gilbert,Norm,1,OneFam,Two_Story,4,3,1996,1996,Gable,1,HdBoard,HdBoard,None,0,0,1,PConc,4,2,1,3,6,1,0,778,916,GasA,3,Y,916,720,0,3,1,1,7,Typ,1,2,Attchd,Fin,386,2,2,Paved,168,None,0,11,2008,WD ,Normal,173000,0.0,3.0,1636.0,0.0,1.0,85.0,190646.57575757575
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,53,14137,1,0,Slightly_Irregular,Lvl,1,Inside,Gtl,Gilbert,Norm,1,OneFam,One_Story,3,3,1996,1997,Gable,1,HdBoard,HdBoard,None,0,2,1,PConc,4,2,1,6,3,1,0,898,1348,GasA,3,Y,1384,0,0,3,1,3,7,Typ,0,0,Attchd,Unf,404,2,2,Paved,0,None,0,11,2008,WD ,Normal,177900,1.0,2.0,1384.0,0.0,1.0,40.0,190646.57575757575
Two_Story_1946_and_Newer,Residential_Low_Density,57,21872,1,0,Moderately_Irregular,HLS,1,FR2,Gtl,Gilbert,Norm,1,OneFam,Two_Story,6,3,1996,1997,Gable,1,HdBoard,HdBoard,None,0,0,1,PConc,4,2,4,6,3,1,0,125,729,GasA,4,Y,729,717,0,3,1,1,6,Typ,1,2,Attchd,Unf,406,2,2,Paved,264,None,0,8,2008,WD ,Normal,175000,1.0,3.0,1446.0,0.0,1.0,23.0,190646.57575757575
One_Story_PUD_1946_and_Newer,Residential_Low_Density,41,4923,1,0,Regular,Lvl,1,Inside,Gtl,Stone_Brook,Norm,1,TwnhsE,One_Story,7,3,2001,2002,Gable,1,CemntBd,CmentBd,None,0,2,1,PConc,5,2,3,6,3,1,0,440,1593,GasA,4,Y,1593,0,0,0,1,4,5,Typ,1,4,Attchd,Fin,682,2,2,Paved,0,None,0,8,2008,WD ,Normal,286000,1.0,2.0,1593.0,0.0,1.0,120.0,324229.1960784314
